,Address,Cars,Bluecar counter,Utilib counter,Utilib 1.4 counter,Charge Slots,Charging Status,City,ID,Kind,Geo point,Postal code,Public name,Rental status,Slots,Status,Subscription status,year,month,day,hour,minute,new_datetime
3710,39 rue du Port Ã  l'Anglais,2,2,1,0,0,nonexistent,Alfortville,alfortville-portalanglais-39,STATION,"48.8056173, 2.4144555",94140,Alfortville/Port Ã  l'Anglais/39,operational,1,ok,nonexistent,2018,4,4,9,59,2018-04-04 09:59:00
3711,188 boulevard Saint-Germain,0,0,0,0,0,operational,Paris,paris-saintgermain-188,STATION,"48.85461, 2.329982",75007,Paris/Saint-Germain/188,operational,2,ok,nonexistent,2018,4,7,22,22,2018-04-07 22:22:00
3712,1bis rue Ravignan,3,3,0,0,0,operational,Paris,paris-ravignan-1,STATION,"48.8850802, 2.3375536",75018,Paris/Ravignan/1,operational,0,ok,nonexistent,2018,4,7,20,12,2018-04-07 20:12:00
3713,1 Rue Dante,1,1,0,0,0,nonexistent,Paris,paris-dante-1,STATION,"48.8513879, 2.3472476",75005,Paris/Dante/1,operational,3,ok,nonexistent,2018,4,2,5,42,2018-04-02 05:42:00
3714,161 boulevard Bineau,0,0,0,0,0,nonexistent,Neuilly-sur-Seine,neuillysurseine-bineau-161,STATION,"48.8908845, 2.270197",92200,Neuilly-sur-Seine/Bineau/161,broken,0,closed,nonexistent,2018,4,3,7,42,2018-04-03 07:42:00
3715,5 boulevard Vincent Raspail,6,6,0,0,0,nonexistent,Nanterre,nanterre-vincentraspail-5,STATION,"48.8963559, 2.2076635",92000,Nanterre/Vincent Raspail/5,operational,0,ok,nonexistent,2018,4,9,20,24,2018-04-09 20:24:00
3716,1 Rue du Moutier,3,3,0,0,0,nonexistent,Saint-Ouen,saintouen-moutier-1,STATION,"48.9178855, 2.3323373",93400,Saint-Ouen/Moutier/1,operational,0,ok,nonexistent,2018,4,8,0,19,2018-04-08 00:19:00
3717,72 Avenue Jean JaurÃ¨s,1,1,0,0,0,nonexistent,Meudon,meudon-jeanjaures-72,STATION,"48.8084458, 2.2410936",92190,Meudon/Jean JaurÃ¨s/72,operational,4,ok,broken,2018,4,2,4,16,2018-04-02 04:16:00
3718,4 Avenue Jean JaurÃ¨s,0,0,0,0,0,nonexistent,Charenton-le-Pont,charentonlepont-jeanjaures-4,SPACE,"48.82214, 2.413997",94220,Charenton-le-Pont/Jean JaurÃ¨s/4,operational,0,ok,operational,2018,4,8,16,19,2018-04-08 16:19:00
3719,5 rue Emile Zola,0,0,0,0,0,nonexistent,Limeil-BrÃ©vannes,limeilbrevannes-emilezola-5,STATION,"48.7486341, 2.4788056",94450,Limeil-BrÃ©vannes/Emile Zola/5,broken,0,closed,nonexistent,2018,4,1,7,33,2018-04-01 07:33:00
3720,33 route du PavÃ© des Gardes,2,2,0,0,0,nonexistent,Chaville,chaville-pavedesgardes-33,STATION,"48.80551, 2.184925",92370,Chaville/PavÃ© des Gardes/33,operational,4,ok,nonexistent,2018,4,3,5,4,2018-04-03 05:04:00
3721,56 Rue des Plantes,0,0,0,0,1,operational,Paris,paris-plantes-56,STATION,"48.8283698, 2.3216963",75014,Paris/Plantes/56,operational,4,ok,nonexistent,2018,4,3,10,54,2018-04-03 10:54:00
3722,18 Rue PerrÃ©e,1,1,0,2,0,operational,Paris,paris-perree-18,STATION,"48.86502, 2.360503",75003,Paris/PerrÃ©e/18,operational,1,ok,nonexistent,2018,4,4,3,56,2018-04-04 03:56:00
3723,39 Avenue de la RÃ©publique,0,0,0,0,0,nonexistent,Arcueil,arcueil-republique-39,SPACE,"48.807283, 2.3339929",94110,Arcueil/RÃ©publique/39,operational,3,ok,operational,2018,4,4,16,56,2018-04-04 16:56:00
3724,40 Rue du docteur Variot,6,6,0,0,0,nonexistent,Rosny-sous-Bois,rosnysousbois-variot-40,STATION,"48.8798646, 2.4931178",93110,Rosny-sous-Bois/Variot/40,operational,0,ok,nonexistent,2018,4,5,13,17,2018-04-05 13:17:00
3725,1 rue Jean Monnet,3,3,0,0,0,nonexistent,Nogent-sur-Marne,nogentsurmarne-jeanmonnet-1,SPACE,"48.8383861, 2.4934423",94130,Nogent-sur-Marne/Jean Monnet/1,operational,3,ok,broken,2018,4,9,14,8,2018-04-09 14:08:00
3726,73 Rue de Rome,2,2,0,0,1,operational,Paris,paris-rome-73,STATION,"48.881834, 2.32056",75008,Paris/Rome/73,operational,3,ok,nonexistent,2018,4,3,10,12,2018-04-03 10:12:00
3727,42 bis avenue Georges Mandel,0,0,0,0,1,operational,Paris,paris-georgesmandel-42,STATION,"48.8639536, 2.2806137",75016,Paris/Georges Mandel/42,operational,5,ok,nonexistent,2018,4,3,6,26,2018-04-03 06:26:00
3728,19 Rue Ãmile Duclaux,3,3,0,0,1,operational,Paris,paris-emileduclaux-19,STATION,"48.842111, 2.3091306",75015,Paris/Ãmile Duclaux/19,operational,2,ok,nonexistent,2018,4,1,17,56,2018-04-01 17:56:00
3729,137 rue de la Pompe,1,1,1,0,0,operational,Paris,paris-pompe-137,STATION,"48.867315, 2.280347",75016,Paris/Pompe/137,operational,2,ok,nonexistent,2018,4,8,5,18,2018-04-08 05:18:00
3730,98 boulevard Murat,0,0,0,0,2,operational,Paris,paris-murat-98,STATION,"48.8389361, 2.2567427",75016,Paris/Murat/98,operational,4,ok,nonexistent,2018,4,7,20,35,2018-04-07 20:35:00
3731,2 rue de la Coussaye,6,6,0,0,0,nonexistent,Enghien-les-Bains,enghienlesbains-coussaye-2,STATION,"48.966392, 2.3016471",95880,Enghien-les-Bains/Coussaye/2,operational,0,ok,nonexistent,2018,4,8,16,9,2018-04-08 16:09:00
3732,170 boulevard Pereire,3,3,0,0,0,operational,Paris,paris-pereire-170,STATION,"48.8824249, 2.2922036",75017,Paris/Pereire/170,operational,1,ok,nonexistent,2018,4,3,11,58,2018-04-03 11:58:00
3733,23 Quai aux Fleurs,3,3,0,0,1,operational,Paris,paris-quaiauxfleurs-23,STATION,"48.8548459, 2.3505278",75004,Paris/Fleurs/23,operational,2,ok,nonexistent,2018,4,3,12,2,2018-04-03 12:02:00
3734,2 rue Mayet,0,0,0,0,0,broken,Paris,paris-mayet-2,STATION,"48.8473691, 2.3182091",75006,Paris/Mayet/2,operational,4,ok,nonexistent,2018,4,2,9,10,2018-04-02 09:10:00
3735,7 rue Paul PainlevÃ©,0,0,0,0,0,operational,Paris,paris-paulpainleve-7,STATION,"48.8499024, 2.3444286",75005,Paris/Paul PainlevÃ©/7,operational,3,ok,nonexistent,2018,4,2,16,38,2018-04-02 16:38:00
3736,181 quater Avenue de Clichy,4,4,0,0,0,nonexistent,Paris,paris-clichy-181,STATION,"48.89351, 2.314814",75017,Paris/Clichy/181,operational,0,ok,nonexistent,2018,4,5,1,35,2018-04-05 01:35:00
3737,77 Rue Jean de la Fontaine,4,4,0,0,0,nonexistent,Paris,paris-jeandelafontaine-77,STATION,"48.8487919, 2.2661693",75016,Paris/Jean de la Fontaine/77,operational,0,ok,nonexistent,2018,4,6,5,46,2018-04-06 05:46:00
3738,21 Rue de Chateaudun,4,4,0,0,0,nonexistent,Paris,paris-chateaudun-21,STATION,"48.875921, 2.3382898",75009,Paris/Chateaudun/21,operational,0,ok,nonexistent,2018,4,2,12,38,2018-04-02 12:38:00
3739,26 Avenue Duquesne,2,2,0,0,0,operational,Paris,paris-duquesne-26,STATION,"48.8511276, 2.3106373",75007,Paris/Duquesne/26,operational,2,ok,nonexistent,2018,4,1,16,56,2018-04-01 16:56:00
3740,88 Avenue Ledru-Rollin,0,0,0,0,2,operational,Paris,paris-ledrurollin-88,STATION,"48.8506483, 2.3754501",75012,Paris/Ledru-Rollin/88,operational,5,ok,nonexistent,2018,4,2,9,54,2018-04-02 09:54:00
3741,153 Rue Jean JaurÃ¨s,1,1,0,0,0,nonexistent,Villejuif,villejuif-jeanjaures-153,STATION,"48.7891489, 2.3670245",94800,Villejuif/Jean JaurÃ¨s/153,operational,5,ok,nonexistent,2018,4,5,1,46,2018-04-05 01:46:00
3742,12 rue Chernoviz,3,3,0,0,0,nonexistent,Paris,paris-chernoviz-12,STATION,"48.85775, 2.281404",75016,Paris/Chernoviz/12,operational,1,ok,nonexistent,2018,4,2,9,5,2018-04-02 09:05:00
3743,125 rue Diderot,5,5,0,0,0,nonexistent,Drancy,drancy-diderot-125,STATION,"48.9196895, 2.4288043",93700,Drancy/Diderot/125,operational,0,ok,nonexistent,2018,4,5,5,9,2018-04-05 05:09:00
3744,6 rue Isidore Nerat,6,6,0,1,0,nonexistent,Aulnay-sous-bois,aulnaysousbois-isidorenerat-6,STATION,"48.9301033, 2.4951334",93600,Aulnay-sous-bois/Isidore Nerat/6,operational,0,ok,nonexistent,2018,4,5,0,30,2018-04-05 00:30:00
3745,54 rue HÃ©ricart,2,2,0,0,0,nonexistent,Paris,paris-hericart-54,STATION,"48.8490157, 2.2874011",75015,Paris/HÃ©ricart/54,operational,0,ok,nonexistent,2018,4,8,8,44,2018-04-08 08:44:00
3746,21 Rue de Chateaudun,1,1,0,0,0,nonexistent,Paris,paris-chateaudun-21,STATION,"48.875921, 2.3382898",75009,Paris/Chateaudun/21,operational,3,ok,nonexistent,2018,4,1,22,16,2018-04-01 22:16:00
3747,145 rue de Tolbiac,3,3,0,0,0,operational,Paris,paris-tolbiac-145,STATION,"48.8260824, 2.3580488",75013,Paris/Tolbiac/145,operational,1,ok,nonexistent,2018,4,3,17,20,2018-04-03 17:20:00
3748,13 Rue Ernest Psichari,0,0,0,0,1,operational,Paris,paris-ernestpsichari-13,STATION,"48.8561697, 2.3080758",75007,Paris/Ernest Psichari/13,operational,5,ok,nonexistent,2018,4,6,16,0,2018-04-06 16:00:00
3749,46 Avenue de Villiers,3,3,0,0,0,operational,Paris,paris-villiers-46,STATION,"48.8832876, 2.3080623",75017,Paris/Villiers/46,operational,0,ok,nonexistent,2018,4,5,11,13,2018-04-05 11:13:00
3750,62 Rue Ramey,3,3,0,0,0,operational,Paris,paris-ramey-62,STATION,"48.8916426, 2.3449781",75018,Paris/Ramey/62,operational,2,ok,nonexistent,2018,4,3,10,48,2018-04-03 10:48:00
3751,44 rue SÃ©bastien Mercier,5,5,0,0,0,nonexistent,Paris,paris-sebastienmercier-44,STATION,"48.8439105, 2.2796928",75015,Paris/SÃ©bastien Mercier/44,operational,1,ok,nonexistent,2018,4,5,18,38,2018-04-05 18:38:00
3752,3 avenue LÃ©o Lagrange,3,3,0,0,0,nonexistent,Montreuil,montreuil-leolagrange-3,STATION,"48.876546, 2.4553035",93100,Montreuil/LÃ©o Lagrange/3,operational,4,ok,nonexistent,2018,4,3,4,23,2018-04-03 04:23:00
3753,8 rue Goubet,2,2,0,0,1,operational,Paris,paris-goubet-8,STATION,"48.8848179, 2.3901243",75019,Paris/Goubet/8,operational,4,ok,nonexistent,2018,4,9,13,22,2018-04-09 13:22:00
3754,30 rue Marcel Bontemps,4,4,1,1,0,nonexistent,Boulogne-Billancourt,boulognebillancourt-marcelbontemps-30,STATION,"48.8261171, 2.2407124",92100,Boulogne-Billancourt/Marcel Bontemps/30,operational,0,ok,nonexistent,2018,4,1,20,33,2018-04-01 20:33:00
3755,33 Rue de la Tuilerie,2,2,0,0,0,nonexistent,Suresnes,suresnes-tuilerie-33,STATION,"48.8618708, 2.2133061",92150,Suresnes/Tuilerie/33,operational,4,ok,nonexistent,2018,4,6,10,26,2018-04-06 10:26:00
3756,42 rue Pierre Brossolette,6,6,0,0,0,nonexistent,Colombes,colombes-pierrebrossolette-42,STATION,"48.9095967, 2.2387915",92700,Colombes/Pierre Brossolette/42,operational,0,ok,nonexistent,2018,4,5,22,55,2018-04-05 22:55:00
3757,115 Boulevard Pereire,5,5,0,1,0,operational,Paris,paris-pereire-115,STATION,"48.88576, 2.299225",75017,Paris/Pereire/115,operational,0,ok,nonexistent,2018,4,1,3,0,2018-04-01 03:00:00
3758,1 Place de la RÃ©publique,0,0,0,0,0,nonexistent,Levallois-Perret,levalloisperret-hoteldeville-parking,PARKING,"48.89331, 2.28894",92300,Levallois-Perret/HÃ´tel de Ville/Parking,operational,4,ok,nonexistent,2018,4,1,12,42,2018-04-01 12:42:00
3759,192 rue de la Croix Nivert,0,0,0,0,0,nonexistent,Paris,paris-croixnivert-192,STATION,"48.8388875, 2.2892983",75015,Paris/Croix Nivert/192,operational,3,ok,nonexistent,2018,4,1,17,44,2018-04-01 17:44:00
3760,20 avenue RaphaÃ«l,4,4,0,0,0,operational,Paris,paris-raphael-20,STATION,"48.85926, 2.267881",75016,Paris/RaphaÃ«l/20,operational,0,ok,nonexistent,2018,4,3,15,2,2018-04-03 15:02:00
3761,4 rue Alexis de Tocqueville,4,4,0,0,0,nonexistent,Antony,antony-alexisdetocqueville-4,STATION,"48.7326149, 2.3141819",92160,Antony/Alexis de Tocqueville/4,operational,2,ok,nonexistent,2018,4,7,12,44,2018-04-07 12:44:00
3762,65 Rue RenÃ© Cros,5,5,0,0,0,nonexistent,Bagneux,bagneux-renecros-65,STATION,"48.79932, 2.304576",92220,Bagneux/RenÃ© Cros/65,operational,0,ok,nonexistent,2018,4,2,22,28,2018-04-02 22:28:00
3763,106 avenue du Vieux Chemin de Saint-Denis,3,3,0,0,0,nonexistent,Gennevilliers,gennevilliers-vieuxchemindesaintdenis-106,STATION,"48.9314957, 2.31971359",92230,Gennevilliers/Vieux Chemin de Saint-Denis/106,operational,3,ok,nonexistent,2018,4,5,9,10,2018-04-05 09:10:00
3764,245 rue de Tolbiac,5,5,0,0,0,operational,Paris,paris-tolbiac-245,STATION,"48.8262319, 2.3424498",75013,Paris/Tolbiac/245,operational,0,ok,nonexistent,2018,4,3,5,41,2018-04-03 05:41:00
3765,24 rue du ChÃ¢teau Landon,4,4,0,0,0,operational,Paris,paris-chateaulandon-24,STATION,"48.8814921, 2.3629571",75010,Paris/ChÃ¢teau Landon/24,operational,0,ok,nonexistent,2018,4,5,9,54,2018-04-05 09:54:00
3766,65 Rue RenÃ© Cros,6,6,0,0,0,nonexistent,Bagneux,bagneux-renecros-65,STATION,"48.79932, 2.304576",92220,Bagneux/RenÃ© Cros/65,operational,0,ok,nonexistent,2018,4,6,9,4,2018-04-06 09:04:00
3767,128 avenue de la RÃ©publique,1,1,0,0,1,operational,Paris,paris-republique-128,STATION,"48.8629398, 2.386178",75011,Paris/RÃ©publique/128,operational,4,ok,nonexistent,2018,4,1,20,36,2018-04-01 20:36:00
3768,26 Boulevard Jourdan,3,3,0,0,2,operational,Paris,paris-jourdan-26,STATION,"48.8207604, 2.3370783",75014,Paris/Jourdan/26,operational,3,ok,nonexistent,2018,4,6,5,52,2018-04-06 05:52:00
3769,6 Rue de Metz,2,2,0,1,0,nonexistent,Paris,paris-metz-6,STATION,"48.87081, 2.354076",75010,Paris/Metz/6,operational,0,ok,nonexistent,2018,4,8,17,55,2018-04-08 17:55:00
3770,265 rue de Belleville,6,6,0,0,0,operational,Paris,paris-belleville-265,STATION,"48.87559, 2.399738",75020,Paris/Belleville/265,operational,0,ok,nonexistent,2018,4,9,2,16,2018-04-09 02:16:00
3771,10 rue du Docteur Leray,2,2,1,1,0,operational,Paris,paris-leray-10,STATION,"48.82325, 2.354296",75013,Paris/Leray/10,operational,0,ok,nonexistent,2018,4,2,22,41,2018-04-02 22:41:00
3772,139 boulevard de Grenelle,5,5,0,0,0,operational,Paris,paris-grenelle-139,STATION,"48.8483434, 2.3010296",75015,Paris/Grenelle/139,operational,0,ok,nonexistent,2018,4,8,9,54,2018-04-08 09:54:00
3773,94 avenue de Saint-MandÃ©,4,4,0,1,0,operational,Paris,paris-saintmande-94,STATION,"48.8444, 2.407044",75012,Paris/Saint-MandÃ©/94,operational,0,ok,nonexistent,2018,4,4,21,1,2018-04-04 21:01:00
3774,30 rue Marcel Vigneron,0,0,0,0,0,nonexistent,Arcueil,arcueil-marcelvigneron-30,STATION,"48.80365, 2.342448",94110,Arcueil/Marcel Vigneron/30,operational,5,ok,nonexistent,2018,4,5,11,51,2018-04-05 11:51:00
3775,5 rue de Bellechasse,0,0,0,0,0,nonexistent,Paris,paris-bellechasse-5,STATION,"48.8598769, 2.3245048",75007,Paris/Bellechasse/5,operational,4,ok,nonexistent,2018,4,3,5,8,2018-04-03 05:08:00
3776,21 Boulevard des Invalides,4,4,0,0,1,operational,Paris,paris-invalides-21,STATION,"48.8558178, 2.3152447",75007,Paris/Invalides/21,operational,2,ok,nonexistent,2018,4,6,10,55,2018-04-06 10:55:00
3777,20 Rue Saint John Perse,5,5,0,1,0,nonexistent,Limeil-BrÃ©vannes,limeilbrevannes-saintjohnperse-20,STATION,"48.7508, 2.473075",94450,Limeil-BrÃ©vannes/Saint John Perse/20,operational,1,ok,nonexistent,2018,4,6,1,34,2018-04-06 01:34:00
3778,166 promenade du Verger,3,3,0,0,0,nonexistent,Issy-les-Moulineaux,issylesmoulineaux-promenadeduverger-166,STATION,"48.81731, 2.27009",92130,Issy-les-Moulineaux/Promenade du Verger/166,operational,2,ok,nonexistent,2018,4,3,11,29,2018-04-03 11:29:00
3779,15 bis rue de Tolbiac,0,0,0,1,0,nonexistent,Paris,paris-tolbiac-15,STATION,"48.8292818, 2.3744385",75013,Paris/Tolbiac/15,operational,2,ok,nonexistent,2018,4,4,11,52,2018-04-04 11:52:00
3780,157 rue Saint-Maur,1,1,0,1,0,nonexistent,Paris,paris-saintmaur-157,STATION,"48.8686522, 2.374656",75011,Paris/Saint-Maur/157,operational,2,ok,nonexistent,2018,4,9,5,59,2018-04-09 05:59:00
3781,15 place du GÃ©nÃ©ral de Gaulle,6,6,0,0,0,nonexistent,Montreuil,montreuil-degaulle-15,STATION,"48.8682727, 2.4328728",93100,Montreuil/De Gaulle/15,operational,1,ok,nonexistent,2018,4,4,22,20,2018-04-04 22:20:00
3782,31 boulevard National,0,0,0,0,0,nonexistent,La Garenne-Colombes,lagarennecolombes-national-31,STATION,"48.90347, 2.239274",92250,La Garenne-Colombes/National/31,broken,0,closed,nonexistent,2018,4,9,1,40,2018-04-09 01:40:00
3783,62 rue Jean-Jacques Rousseau,3,3,0,0,0,nonexistent,Paris,paris-jeanjacquesrousseau-62,STATION,"48.8640888, 2.3437342",75001,Paris/Jean-Jacques Rousseau/62,operational,0,ok,nonexistent,2018,4,9,16,57,2018-04-09 16:57:00
3784,107 Quai de Valmy,3,3,0,0,0,operational,Paris,paris-valmy-107,STATION,"48.87484, 2.36289",75010,Paris/Valmy/107,operational,2,ok,nonexistent,2018,4,4,5,46,2018-04-04 05:46:00
3785,37 rue Leblanc,0,0,0,0,0,nonexistent,Paris,paris-citroencevennes-parking,PARKING,"48.83874, 2.27641",75015,Paris/CitroÃ«n CÃ©vennes/Parking,broken,0,closed,nonexistent,2018,4,8,19,23,2018-04-08 19:23:00
3786,18 avenue du MarÃ©chal Juin,0,0,0,0,0,nonexistent,Meudon-la-ForÃªt,meudon-marechaljuin-18,STATION,"48.788083, 2.216266",92360,Meudon/MarÃ©chal Juin/18,operational,6,ok,nonexistent,2018,4,5,21,17,2018-04-05 21:17:00
3787,46 Rue Pernety,0,0,0,0,0,nonexistent,Paris,paris-pernety-46,STATION,"48.8343392, 2.3178674",75014,Paris/Pernety/46,operational,4,ok,nonexistent,2018,4,2,21,24,2018-04-02 21:24:00
3788,81 avenue Ãdouard Vaillant,4,4,0,0,0,nonexistent,Boulogne-Billancourt,boulognebillancourt-edouardvaillant-81,STATION,"48.8344135, 2.2464756",92100,Boulogne-Billancourt/Ãdouard Vaillant/81,operational,2,ok,nonexistent,2018,4,3,3,7,2018-04-03 03:07:00
3789,36 Boulevard Richard Lenoir,0,0,0,0,0,nonexistent,Paris,paris-richardlenoir-36,STATION,"48.857259, 2.37139",75011,Paris/Richard Lenoir/36,operational,3,ok,nonexistent,2018,4,4,0,56,2018-04-04 00:56:00
3790,3 place du Louvre,0,0,0,0,0,nonexistent,Paris,paris-louvre-3,PARKING,"48.8593929, 2.3402943",75001,Paris/Louvre/3,operational,5,ok,nonexistent,2018,4,2,22,24,2018-04-02 22:24:00
3791,77 Boulevard Exelmans,1,1,0,1,0,nonexistent,Paris,paris-exelmans-77,STATION,"48.8432612, 2.259497",75016,Paris/Exelmans/77,operational,2,ok,nonexistent,2018,4,2,8,18,2018-04-02 08:18:00
3792,204 rue dâEstienne dâOrves,5,5,0,0,0,nonexistent,VerriÃ¨res-le-Buisson,verriereslebuisson-destiennedorves-204,STATION,"48.7409291, 2.2523628",91370,VerriÃ¨res-le-Buisson/D'Estienne d'Orves/204,operational,2,ok,nonexistent,2018,4,7,14,6,2018-04-07 14:06:00
3793,47 rue Navier,4,4,0,0,1,operational,Paris,paris-navier-47,STATION,"48.8957574, 2.3242009",75017,Paris/Navier/47,operational,1,ok,nonexistent,2018,4,8,8,51,2018-04-08 08:51:00
3794,45 Avenue de la Bourdonnais,1,1,0,0,1,operational,Paris,paris-bourdonnais-45,STATION,"48.85807, 2.299582",75007,Paris/Bourdonnais/45,operational,3,ok,nonexistent,2018,4,3,21,26,2018-04-03 21:26:00
3795,17 Rue Custine,1,1,0,0,1,operational,Paris,paris-custine-17,STATION,"48.8883596, 2.3480345",75018,Paris/Custine/17,operational,3,ok,nonexistent,2018,4,8,10,29,2018-04-08 10:29:00
3796,12 rue Milton,0,0,0,1,1,operational,Paris,paris-milton-12,STATION,"48.8777212, 2.3409177",75009,Paris/Milton/12,operational,3,ok,nonexistent,2018,4,4,18,32,2018-04-04 18:32:00
3797,11 Place Stalingrad,4,4,0,1,0,nonexistent,Suresnes,suresnes-stalingrad-11,STATION,"48.86322, 2.201247",92150,Suresnes/Stalingrad/11,operational,1,ok,nonexistent,2018,4,1,5,28,2018-04-01 05:28:00
3798,9 Rue de la Gare,5,5,0,1,0,nonexistent,Nanterre,nanterre-gare-9,STATION,"48.89591, 2.198215",92000,Nanterre/Gare/9,operational,0,ok,nonexistent,2018,4,1,22,22,2018-04-01 22:22:00
3799,7 rue du Colonel Driant,0,0,0,0,0,nonexistent,Paris,paris-coloneldriant-7,STATION,"48.8633915, 2.3403966",75001,Paris/Colonel Driant/7,operational,1,ok,nonexistent,2018,4,7,17,34,2018-04-07 17:34:00
3800,105 bis Rue Pelleport,3,3,0,0,0,operational,Paris,paris-pelleport-105,STATION,"48.86959, 2.400348",75020,Paris/Pelleport/105,operational,1,ok,nonexistent,2018,4,8,2,12,2018-04-08 02:12:00
3801,2 Rue Georges Berger,1,1,0,0,2,operational,Paris,paris-georgesberger-2,STATION,"48.88093, 2.309852",75017,Paris/Georges Berger/2,operational,5,ok,nonexistent,2018,4,6,17,14,2018-04-06 17:14:00
3802,97 Rue de Charenton,3,3,0,0,2,operational,Paris,paris-charenton-97,STATION,"48.8476733, 2.377312",75012,Paris/Charenton/97,operational,3,ok,nonexistent,2018,4,5,15,41,2018-04-05 15:41:00
3803,38 ter rue du Mont ValÃ©rien,3,3,0,0,0,operational,Saint-Cloud,saintcloud-montvalerien-38,STATION,"48.8569103, 2.2152544",92210,Saint-Cloud/Mont ValÃ©rien/38,operational,1,ok,nonexistent,2018,4,2,11,10,2018-04-02 11:10:00
3804,35 Rue Louis Blanc,4,4,0,0,0,nonexistent,Saint-Ouen,saintouen-louisblanc-35,STATION,"48.9072038, 2.3314347",93400,Saint-Ouen/Louis Blanc/35,operational,1,ok,nonexistent,2018,4,6,2,7,2018-04-06 02:07:00
3805,145 rue de Tolbiac,5,5,0,0,0,operational,Paris,paris-tolbiac-145,STATION,"48.8260824, 2.3580488",75013,Paris/Tolbiac/145,operational,0,ok,nonexistent,2018,4,2,10,44,2018-04-02 10:44:00
3806,1 Rue de WolfenbÃ¼ttel,2,2,0,2,0,nonexistent,SÃ¨vres,sevres-wolfenbuttel-1,STATION,"48.812502, 2.213332",92310,SÃ¨vres/WolfenbÃ¼ttel/1,operational,1,ok,nonexistent,2018,4,8,10,31,2018-04-08 10:31:00
3807,210 rue de Courcelles,0,0,0,0,0,broken,Paris,paris-courcelles-210,STATION,"48.8867348, 2.2955406",75017,Paris/Courcelles/210,broken,0,closed,nonexistent,2018,4,2,2,38,2018-04-02 02:38:00
3808,32 boulevard Jean-Baptiste Oudry,2,2,0,0,0,nonexistent,CrÃ©teil,creteil-jeanbaptisteoudry-32,STATION,"48.7738474, 2.4600815",94000,CrÃ©teil/Jean-Baptiste Oudry/32,operational,4,ok,nonexistent,2018,4,3,14,15,2018-04-03 14:15:00
3809,35 avenue du GÃ©nÃ©ral Leclerc,0,0,0,0,0,nonexistent,Bourg-la-Reine,bourglareine-leclerc-35,STATION,"48.7847049, 2.3176864",92340,Bourg-la-Reine/Leclerc/35,broken,0,closed,nonexistent,2018,4,5,7,52,2018-04-05 07:52:00
3810,58 Rue Saint Placide,0,0,0,0,1,operational,Paris,paris-saintplacide-58,STATION,"48.8473613, 2.3263246",75006,Paris/Saint Placide/58,operational,2,ok,nonexistent,2018,4,3,13,15,2018-04-03 13:15:00
3811,1bis rue Ravignan,6,6,0,0,0,operational,Paris,paris-ravignan-1,STATION,"48.8850802, 2.3375536",75018,Paris/Ravignan/1,operational,0,ok,nonexistent,2018,4,4,22,56,2018-04-04 22:56:00
3812,2 place Joffre,3,3,0,0,0,nonexistent,Paris,paris-joffreecolemilitaire-parking,PARKING,"48.85425, 2.30503",75007,Paris/Joffre Ecole Militaire/Parking,operational,3,ok,nonexistent,2018,4,1,21,14,2018-04-01 21:14:00
3813,8 rue RÃ©musat,5,5,0,0,0,operational,Paris,paris-remusat-8,SPACE,"48.8478478, 2.2723059",75016,Paris/RÃ©musat/8,operational,0,ok,operational,2018,4,4,0,57,2018-04-04 00:57:00
3814,2 avenue Charles de Gaulle,5,5,0,1,0,nonexistent,Le Chesnay,lechesnay-charlesdegaulle-2,STATION,"48.8291166, 2.1165247",78150,Le Chesnay/Charles de Gaulle/2,operational,0,ok,broken,2018,4,1,3,9,2018-04-01 03:09:00
3815,116 rue Sadi Carnot,4,4,0,0,1,operational,Drancy,drancy-sadicarnot-116,STATION,"48.9258333, 2.4403004",93700,Drancy/Sadi Carnot/116,operational,2,ok,nonexistent,2018,4,7,11,32,2018-04-07 11:32:00
3816,23 Boulevard de Clichy,4,4,0,0,0,operational,Paris,paris-clichy-23,STATION,"48.8826, 2.3363",75009,Paris/Clichy/23,operational,1,ok,nonexistent,2018,4,4,2,53,2018-04-04 02:53:00
3817,5 rue FrÃ©dÃ©rick LemaÃ®tre,5,5,0,0,0,operational,Paris,paris-fredericklemaitre-5,STATION,"48.8736473, 2.3911798",75020,Paris/FrÃ©dÃ©rick LemaÃ®tre/5,operational,1,ok,nonexistent,2018,4,5,11,43,2018-04-05 11:43:00
3818,1 place de la Logistique,3,3,0,0,0,nonexistent,Rungis,rungis-sogaris-parking,PARKING,"48.75233, 2.36141",94150,Rungis/Sogaris/Parking,operational,3,ok,nonexistent,2018,4,5,17,42,2018-04-05 17:42:00
3819,2 Avenue de Suffren,2,2,0,0,0,nonexistent,Paris,paris-suffren-2,STATION,"48.857, 2.2917",75015,Paris/Suffren/2,operational,2,ok,nonexistent,2018,4,2,16,13,2018-04-02 16:13:00
3820,7 Rue RenÃ© Thibert,4,4,0,1,0,nonexistent,Villejuif,villejuif-renethibert-7,STATION,"48.80543, 2.362543",94800,Villejuif/RenÃ© Thibert/7,operational,0,ok,nonexistent,2018,4,1,16,29,2018-04-01 16:29:00
3821,2 Rue du Nouveau Bercy,3,3,0,1,0,nonexistent,Charenton-le-Pont,charentonlepont-nouveaubercy-2,STATION,"48.8232903, 2.3967025",94220,Charenton-le-Pont/Nouveau Bercy/2,operational,0,ok,nonexistent,2018,4,4,4,12,2018-04-04 04:12:00
